(0.9999999999999998+0j),1.0
(0.9999999999999998+0j),0.9995
(0.9999999999999998+0j),0.999
(0.9999999999999998+0j),0.9985
(0.9999999999999998+0j),0.998
(0.9999999999999998+0j),0.9975
(0.9999999999999998+0j),0.997
(0.9999999999999998+0j),0.9965
(0.9999999999999998+0j),0.996
(0.9999999999999998+0j),0.9955
