CMDLINE python circuit.py 1
MEM 1.878906 1564741703.8237
MEM 38.726562 1564741703.9240
MEM 49.617188 1564741704.0243
MEM 60.878906 1564741704.1246
MEM 65.386719 1564741704.2249
MEM 70.531250 1564741704.3253
MEM 80.882812 1564741704.4256
MEM 83.652344 1564741704.5259
MEM 97.742188 1564741704.6262
MEM 110.097656 1564741704.7265
MEM 117.636719 1564741704.8267
MEM 118.906250 1564741704.9270
MEM 118.906250 1564741705.0273
MEM 118.906250 1564741705.1276
MEM 118.906250 1564741705.2280
MEM 128.238281 1564741705.3283
MEM 133.789062 1564741705.4286
MEM 161.132812 1564741705.5289
MEM 163.058594 1564741705.6293
MEM 163.960938 1564741705.7296
MEM 164.304688 1564741705.8299
MEM 164.679688 1564741705.9303
MEM 164.679688 1564741706.0306
MEM 164.679688 1564741706.1310
MEM 164.679688 1564741706.2316
MEM 164.679688 1564741706.3320
MEM 164.679688 1564741706.4325
MEM 164.679688 1564741706.5329
MEM 164.679688 1564741706.6333
MEM 164.679688 1564741706.7337
MEM 164.679688 1564741706.8342
MEM 164.679688 1564741706.9347
MEM 164.679688 1564741707.0351
MEM 164.679688 1564741707.1356
MEM 164.679688 1564741707.2363
MEM 164.679688 1564741707.3368
MEM 164.679688 1564741707.4373
MEM 164.679688 1564741707.5378
MEM 164.679688 1564741707.6383
MEM 164.679688 1564741707.7388
MEM 164.679688 1564741707.8392
MEM 164.679688 1564741707.9396
MEM 164.679688 1564741708.0401
MEM 164.679688 1564741708.1405
MEM 164.679688 1564741708.2409
MEM 164.679688 1564741708.3415
MEM 164.679688 1564741708.4420
MEM 164.679688 1564741708.5424
MEM 164.679688 1564741708.6428
MEM 164.679688 1564741708.7434
MEM 164.679688 1564741708.8438
MEM 164.679688 1564741708.9443
MEM 164.679688 1564741709.0449
MEM 164.679688 1564741709.1453
MEM 164.679688 1564741709.2457
MEM 164.679688 1564741709.3461
MEM 164.679688 1564741709.4466
MEM 164.679688 1564741709.5470
MEM 164.679688 1564741709.6475
MEM 164.679688 1564741709.7480
MEM 164.679688 1564741709.8486
MEM 164.679688 1564741709.9492
MEM 164.679688 1564741710.0496
MEM 164.679688 1564741710.1501
MEM 164.679688 1564741710.2504
MEM 164.679688 1564741710.3509
MEM 164.679688 1564741710.4514
MEM 164.679688 1564741710.5526
MEM 164.679688 1564741710.6532
MEM 164.679688 1564741710.7537
MEM 164.679688 1564741710.8542
MEM 164.679688 1564741710.9547
MEM 164.679688 1564741711.0551
MEM 164.679688 1564741711.1555
MEM 164.679688 1564741711.2560
MEM 164.679688 1564741711.3564
MEM 164.679688 1564741711.4568
MEM 164.679688 1564741711.5572
MEM 164.679688 1564741711.6576
MEM 164.679688 1564741711.7581
MEM 164.679688 1564741711.8586
MEM 164.679688 1564741711.9590
MEM 164.679688 1564741712.0597
MEM 164.679688 1564741712.1600
MEM 164.679688 1564741712.2605
MEM 164.679688 1564741712.3611
MEM 164.679688 1564741712.4616
MEM 164.679688 1564741712.5619
MEM 164.679688 1564741712.6624
MEM 164.679688 1564741712.7628
MEM 164.679688 1564741712.8634
MEM 164.679688 1564741712.9639
MEM 164.679688 1564741713.0644
MEM 164.679688 1564741713.1649
MEM 164.679688 1564741713.2652
MEM 164.679688 1564741713.3657
MEM 164.679688 1564741713.4661
MEM 164.679688 1564741713.5667
MEM 164.679688 1564741713.6672
MEM 164.679688 1564741713.7677
MEM 164.679688 1564741713.8682
MEM 164.679688 1564741713.9686
MEM 164.679688 1564741714.0691
MEM 164.679688 1564741714.1695
MEM 164.679688 1564741714.2699
MEM 164.679688 1564741714.3704
MEM 164.679688 1564741714.4710
MEM 164.679688 1564741714.5715
MEM 164.679688 1564741714.6720
MEM 164.679688 1564741714.7726
MEM 164.679688 1564741714.8731
MEM 164.679688 1564741714.9736
MEM 164.679688 1564741715.0741
MEM 164.679688 1564741715.1745
MEM 164.679688 1564741715.2750
MEM 164.679688 1564741715.3755
MEM 164.679688 1564741715.4758
