CMDLINE python circuit.py 1
MEM 1.992188 1564741429.9252
MEM 22.703125 1564741430.0255
MEM 45.621094 1564741430.1258
MEM 54.164062 1564741430.2262
MEM 60.480469 1564741430.3264
MEM 65.343750 1564741430.4268
MEM 67.355469 1564741430.5271
MEM 71.156250 1564741430.6274
MEM 80.542969 1564741430.7277
MEM 83.601562 1564741430.8281
MEM 97.445312 1564741430.9284
MEM 105.019531 1564741431.0288
MEM 111.621094 1564741431.1291
MEM 118.945312 1564741431.2295
MEM 118.945312 1564741431.3298
MEM 118.945312 1564741431.4302
MEM 118.945312 1564741431.5305
MEM 122.519531 1564741431.6309
MEM 128.300781 1564741431.7312
MEM 139.109375 1564741431.8315
MEM 162.628906 1564741431.9318
MEM 163.589844 1564741432.0321
MEM 164.187500 1564741432.1324
MEM 164.394531 1564741432.2327
MEM 164.777344 1564741432.3331
MEM 164.777344 1564741432.4335
MEM 164.777344 1564741432.5339
MEM 164.777344 1564741432.6342
MEM 164.777344 1564741432.7346
MEM 164.777344 1564741432.8350
MEM 164.777344 1564741432.9354
MEM 164.777344 1564741433.0357
MEM 164.777344 1564741433.1362
MEM 164.777344 1564741433.2365
MEM 164.777344 1564741433.3369
MEM 164.777344 1564741433.4373
MEM 164.777344 1564741433.5378
MEM 164.777344 1564741433.6382
MEM 164.777344 1564741433.7385
MEM 164.777344 1564741433.8389
MEM 164.777344 1564741433.9393
MEM 164.777344 1564741434.0397
MEM 164.777344 1564741434.1401
MEM 164.777344 1564741434.2405
MEM 164.777344 1564741434.3409
MEM 164.777344 1564741434.4413
MEM 164.777344 1564741434.5416
MEM 164.777344 1564741434.6420
MEM 164.777344 1564741434.7424
MEM 164.777344 1564741434.8427
MEM 164.777344 1564741434.9431
MEM 164.777344 1564741435.0435
MEM 164.777344 1564741435.1439
MEM 164.777344 1564741435.2443
MEM 164.777344 1564741435.3446
MEM 164.777344 1564741435.4450
MEM 164.777344 1564741435.5453
MEM 164.777344 1564741435.6457
MEM 164.777344 1564741435.7461
MEM 164.777344 1564741435.8464
MEM 164.777344 1564741435.9468
MEM 164.777344 1564741436.0471
MEM 164.777344 1564741436.1475
MEM 164.777344 1564741436.2479
MEM 164.777344 1564741436.3483
MEM 164.777344 1564741436.4487
MEM 164.777344 1564741436.5491
MEM 164.777344 1564741436.6494
MEM 164.777344 1564741436.7498
MEM 164.777344 1564741436.8501
MEM 164.777344 1564741436.9505
MEM 164.777344 1564741437.0508
MEM 164.777344 1564741437.1511
MEM 164.777344 1564741437.2515
MEM 164.777344 1564741437.3519
MEM 164.777344 1564741437.4522
MEM 164.777344 1564741437.5525
MEM 164.777344 1564741437.6528
MEM 166.550781 1564741437.7532
MEM 166.351562 1564741437.8535
