CMDLINE python circuit.py 1
MEM 1.964844 1564741005.8866
MEM 39.636719 1564741005.9870
MEM 50.058594 1564741006.0873
MEM 61.847656 1564741006.1876
MEM 65.421875 1564741006.2879
MEM 70.660156 1564741006.3883
MEM 81.339844 1564741006.4886
MEM 93.300781 1564741006.5889
MEM 100.066406 1564741006.6893
MEM 111.652344 1564741006.7896
MEM 118.925781 1564741006.8899
MEM 118.925781 1564741006.9902
MEM 118.925781 1564741007.0906
MEM 118.925781 1564741007.1910
MEM 118.925781 1564741007.2913
MEM 122.570312 1564741007.3916
MEM 129.484375 1564741007.4919
MEM 134.828125 1564741007.5931
MEM 160.894531 1564741007.6938
MEM 163.085938 1564741007.7942
MEM 163.886719 1564741007.8945
MEM 164.371094 1564741007.9948
MEM 164.746094 1564741008.0953
MEM 164.746094 1564741008.1956
MEM 164.746094 1564741008.2959
MEM 165.023438 1564741008.3963
MEM 164.515625 1564741008.4967
