CMDLINE python circuit.py 1
MEM 1.988281 1564741504.1536
MEM 39.125000 1564741504.2539
MEM 50.652344 1564741504.3543
MEM 62.109375 1564741504.4546
MEM 65.332031 1564741504.5549
MEM 70.476562 1564741504.6553
MEM 80.968750 1564741504.7556
MEM 89.437500 1564741504.8560
MEM 99.144531 1564741504.9563
MEM 111.351562 1564741505.0565
MEM 118.863281 1564741505.1569
MEM 118.863281 1564741505.2572
MEM 118.863281 1564741505.3575
MEM 118.863281 1564741505.4577
MEM 123.062500 1564741505.5581
MEM 128.738281 1564741505.6584
MEM 141.519531 1564741505.7587
MEM 162.765625 1564741505.8590
MEM 163.789062 1564741505.9593
MEM 164.222656 1564741506.0596
MEM 164.601562 1564741506.1599
MEM 164.601562 1564741506.2602
MEM 164.601562 1564741506.3605
MEM 164.601562 1564741506.4608
MEM 164.601562 1564741506.5611
MEM 164.601562 1564741506.6615
MEM 164.601562 1564741506.7618
MEM 164.601562 1564741506.8621
MEM 164.601562 1564741506.9624
MEM 164.601562 1564741507.0628
MEM 164.601562 1564741507.1631
MEM 165.613281 1564741507.2635
MEM 165.105469 1564741507.3639
