CMDLINE python circuit.py 1
MEM 2.003906 1564741378.9650
MEM 21.468750 1564741379.0653
MEM 45.765625 1564741379.1656
MEM 57.687500 1564741379.2659
MEM 65.226562 1564741379.3663
MEM 69.117188 1564741379.4666
MEM 79.097656 1564741379.5670
MEM 82.183594 1564741379.6673
MEM 96.847656 1564741379.7676
MEM 108.417969 1564741379.8679
MEM 117.546875 1564741379.9682
MEM 118.847656 1564741380.0686
MEM 118.847656 1564741380.1689
MEM 118.847656 1564741380.2692
MEM 118.847656 1564741380.3696
MEM 125.535156 1564741380.4698
MEM 131.117188 1564741380.5701
MEM 158.960938 1564741380.6704
MEM 162.855469 1564741380.7707
MEM 163.730469 1564741380.8710
MEM 164.179688 1564741380.9713
MEM 164.558594 1564741381.0716
MEM 164.558594 1564741381.1720
MEM 164.558594 1564741381.2725
MEM 164.558594 1564741381.3729
MEM 164.558594 1564741381.4733
MEM 164.558594 1564741381.5736
MEM 164.558594 1564741381.6740
MEM 164.558594 1564741381.7745
MEM 164.558594 1564741381.8748
MEM 164.558594 1564741381.9752
MEM 164.558594 1564741382.0756
MEM 164.558594 1564741382.1760
MEM 164.558594 1564741382.2763
MEM 164.558594 1564741382.3766
MEM 164.558594 1564741382.4770
MEM 164.558594 1564741382.5774
MEM 164.558594 1564741382.6777
MEM 164.558594 1564741382.7781
MEM 164.558594 1564741382.8785
MEM 164.558594 1564741382.9789
MEM 164.558594 1564741383.0792
MEM 164.558594 1564741383.1796
MEM 164.558594 1564741383.2799
MEM 164.558594 1564741383.3802
MEM 164.558594 1564741383.4806
MEM 164.558594 1564741383.5809
MEM 164.558594 1564741383.6813
MEM 164.558594 1564741383.7817
MEM 164.558594 1564741383.8820
MEM 164.558594 1564741383.9824
MEM 164.558594 1564741384.0829
MEM 164.558594 1564741384.1833
MEM 164.558594 1564741384.2836
MEM 164.558594 1564741384.3839
MEM 164.558594 1564741384.4843
MEM 164.558594 1564741384.5846
MEM 164.558594 1564741384.6850
MEM 164.558594 1564741384.7853
MEM 164.558594 1564741384.8857
MEM 164.558594 1564741384.9860
MEM 164.558594 1564741385.0864
MEM 164.558594 1564741385.1867
MEM 164.558594 1564741385.2871
MEM 164.558594 1564741385.3874
MEM 165.828125 1564741385.4878
MEM 165.320312 1564741385.5882
