CMDLINE python circuit.py 1
MEM 1.914062 1564741540.9141
MEM 39.054688 1564741541.0145
MEM 48.750000 1564741541.1149
MEM 60.488281 1564741541.2152
MEM 65.238281 1564741541.3155
MEM 70.421875 1564741541.4158
MEM 81.007812 1564741541.5162
MEM 90.550781 1564741541.6165
MEM 99.082031 1564741541.7168
MEM 110.992188 1564741541.8171
MEM 118.558594 1564741541.9174
MEM 118.558594 1564741542.0178
MEM 118.558594 1564741542.1181
MEM 118.558594 1564741542.2184
MEM 120.738281 1564741542.3187
MEM 127.972656 1564741542.4190
MEM 138.683594 1564741542.5193
MEM 162.066406 1564741542.6197
MEM 162.613281 1564741542.7200
MEM 163.394531 1564741542.8204
MEM 163.640625 1564741542.9208
MEM 164.027344 1564741543.0211
MEM 164.027344 1564741543.1214
MEM 164.027344 1564741543.2218
MEM 164.027344 1564741543.3221
MEM 164.027344 1564741543.4224
MEM 164.027344 1564741543.5228
MEM 164.027344 1564741543.6231
MEM 164.027344 1564741543.7234
MEM 164.027344 1564741543.8238
MEM 164.027344 1564741543.9241
MEM 164.027344 1564741544.0244
MEM 164.027344 1564741544.1247
MEM 165.101562 1564741544.2251
MEM 0.000000 1564741544.3254
