CMDLINE python circuit.py 1
MEM 2.011719 1564741672.1368
MEM 39.453125 1564741672.2371
MEM 51.050781 1564741672.3375
MEM 62.203125 1564741672.4378
MEM 65.425781 1564741672.5381
MEM 71.132812 1564741672.6384
MEM 81.140625 1564741672.7387
MEM 91.781250 1564741672.8390
MEM 100.125000 1564741672.9393
MEM 111.527344 1564741673.0397
MEM 119.066406 1564741673.1400
MEM 119.066406 1564741673.2403
MEM 119.066406 1564741673.3406
MEM 119.066406 1564741673.4410
MEM 124.433594 1564741673.5413
MEM 129.730469 1564741673.6416
MEM 150.132812 1564741673.7420
MEM 162.222656 1564741673.8424
MEM 163.300781 1564741673.9428
MEM 163.835938 1564741674.0431
MEM 164.140625 1564741674.1434
MEM 164.503906 1564741674.2439
MEM 164.503906 1564741674.3445
MEM 164.503906 1564741674.4450
MEM 164.503906 1564741674.5454
MEM 164.503906 1564741674.6459
MEM 164.503906 1564741674.7463
MEM 164.503906 1564741674.8467
MEM 164.503906 1564741674.9471
MEM 164.503906 1564741675.0476
MEM 164.503906 1564741675.1479
MEM 164.503906 1564741675.2484
MEM 164.503906 1564741675.3488
MEM 164.503906 1564741675.4494
MEM 164.503906 1564741675.5566
MEM 164.503906 1564741675.6571
MEM 164.503906 1564741675.7577
MEM 164.503906 1564741675.8582
MEM 164.503906 1564741675.9586
MEM 164.503906 1564741676.0591
MEM 164.503906 1564741676.1596
MEM 164.503906 1564741676.2600
MEM 164.503906 1564741676.3605
MEM 164.503906 1564741676.4609
MEM 164.503906 1564741676.5619
MEM 164.503906 1564741676.6623
MEM 164.503906 1564741676.7628
MEM 164.503906 1564741676.8632
MEM 164.503906 1564741676.9636
MEM 164.503906 1564741677.0640
MEM 164.503906 1564741677.1645
MEM 164.503906 1564741677.2652
MEM 164.503906 1564741677.3661
MEM 164.503906 1564741677.4667
MEM 164.503906 1564741677.5671
MEM 164.503906 1564741677.6675
MEM 164.503906 1564741677.7680
MEM 164.503906 1564741677.8684
MEM 164.503906 1564741677.9688
