CMDLINE python circuit.py 1
MEM 1.992188 1564741481.4925
MEM 38.773438 1564741481.5928
MEM 49.902344 1564741481.6932
MEM 61.628906 1564741481.7935
MEM 65.300781 1564741481.8938
MEM 71.046875 1564741481.9941
MEM 81.191406 1564741482.0944
MEM 88.949219 1564741482.1947
MEM 98.179688 1564741482.2951
MEM 110.613281 1564741482.3954
MEM 119.136719 1564741482.4957
MEM 119.140625 1564741482.5961
MEM 119.140625 1564741482.6964
MEM 119.140625 1564741482.7967
MEM 119.140625 1564741482.8972
MEM 125.714844 1564741482.9977
MEM 132.253906 1564741483.0980
MEM 153.332031 1564741483.1984
MEM 162.812500 1564741483.2987
MEM 163.933594 1564741483.3991
MEM 164.316406 1564741483.4994
MEM 164.757812 1564741483.5997
MEM 164.757812 1564741483.7000
MEM 164.757812 1564741483.8004
MEM 164.757812 1564741483.9007
MEM 165.011719 1564741484.0010
MEM 164.765625 1564741484.1014
