(0.9999999999999998+0j),1.0
(0.8212628561273512-9.75781955236954e-18j),0.9995
(0.6854684027308084+6.505213034913027e-19j),0.999
(0.5810259686176638+7.806255641895632e-18j),0.9985
(0.4997865239585737-9.540979117872439e-18j),0.998
(0.43593871865268913-3.2526065174565133e-18j),0.9975
(0.3852819213944997+3.686287386450715e-18j),0.997
(0.34474061563775527-3.0357660829594124e-18j),0.9965
(0.31203556967643514+3.903127820947816e-18j),0.996
(0.28545824625635813-2.3852447794681098e-18j),0.9955
