0.18876004219055176,586.292969,7.060100078582764,10,5
0.19776701927185059,585.7460940000001,6.492599964141846,10,5
0.21927881240844727,586.167968,7.527699947357178,10,5
0.1933293342590332,586.242188,6.494499921798706,10,5
0.22020792961120605,587.96875,6.775500059127808,10,5
0.1775951385498047,586.4375,4.878600120544434,10,5
0.18361830711364746,585.226562,5.770100116729736,10,5
0.1830587387084961,585.214844,7.919900178909302,10,5
0.18503046035766602,587.566406,2.9282000064849854,10,5
0.19748663902282715,585.394531,3.1196999549865723,10,5
0.171661376953125,587.375,8.471499919891357,10,5
0.17957329750061035,586.324219,7.233799934387207,10,5
0.19005393981933594,586.21875,1.9981000423431396,10,5
0.17946553230285645,586.394532,1.983299970626831,10,5
0.21138405799865723,585.554688,5.385900020599365,10,5
0.1992180347442627,585.023437,5.993200063705444,10,5
