 (6.569972651015826282e-02+0.000000000000000000e+00j)  (2.412049031314591422e-03+1.233960192168354238e-03j)  (-3.643416034570134531e-03-4.925726620158612026e-03j)  (6.346868448546121554e-03-2.424783498516092789e-03j)  (-1.405763244895153093e-02+1.304323200458763765e-02j)  (4.469505589390576844e-04-3.167687292429895163e-03j)  (3.015738585339329536e-03-2.420327457121312052e-03j)  (3.121783365951899579e-04-7.927687110764965227e-04j)  (2.104316193953910397e-03+1.530336631817533384e-03j)  (4.647720301676023179e-05-2.089401586610588942e-03j)  (-2.504223211620761145e-03+7.991042924497238596e-04j)  (4.559866986176973509e-03-8.441686998448100731e-05j)  (-1.005684072396857568e-03-1.725770450548897486e-05j)  (1.124497186061203897e-03+1.080616481473357232e-03j)  (5.629940429492016332e-04-1.359394148481628565e-03j)  (-1.809704399810255302e-03+1.785836773471759795e-03j)  (-7.895506415945413581e-03+1.909215642570526519e-02j)  (5.589612838837611231e-03+5.113472262129020295e-04j)  (-6.721914175215914534e-04+1.029076709040291186e-03j)  (-1.872474660619903889e-03+7.304317560276931678e-04j)  (-1.353217791442892217e-03-9.662205494585272142e-03j)  (9.735891486970159282e-04-5.132556511236251824e-04j)  (2.511145057501868935e-03-2.156966086171638580e-03j)  (9.444207240507480287e-04-1.971483147644224974e-03j)  (1.756873001266839440e-03+2.672562939340582602e-03j)  (-3.149309817719958896e-03-7.007085622919922378e-04j)  (7.162368186274871732e-04-1.326664367460697255e-03j)  (-8.451421228422952622e-04+2.239467514812107634e-03j)  (-1.043626861723285365e-03-1.394155595949098721e-04j)  (2.523497851507339445e-03-1.402173426930158158e-03j)  (3.570115743867164270e-04+6.024602629285397007e-04j)  (-7.650461561220216894e-04-1.605885482403793165e-03j)
 (2.412049031314591422e-03-1.233960192168354238e-03j)  (4.086003560457402567e-02+0.000000000000000000e+00j)  (1.936177831669366051e-02+4.872609670302256377e-05j)  (4.110323608471413807e-03-2.393936636632846421e-03j)  (-2.314624943553613215e-03+6.326665645060699714e-04j)  (-9.082184192492070984e-03+9.062021205360485526e-03j)  (-3.009982955823943020e-03+4.850661504520649252e-03j)  (-3.527056222614505698e-04+1.285520109364880932e-03j)  (4.122450198300532838e-04-2.828292466789481137e-04j)  (1.108303863632941356e-04+2.644285282669519861e-03j)  (2.477786296460861119e-03+4.313747634171409659e-04j)  (-4.395345003991086262e-03-9.488527713982168165e-04j)  (-1.904591692347435425e-05-1.526498812774792097e-05j)  (-7.188121223724668572e-04-6.229202066879436757e-04j)  (-2.640744891687393618e-04+4.528102091893969209e-04j)  (1.225567626037176632e-03-1.094779828672206527e-03j)  (1.954282841108402266e-02+3.794303199274561434e-03j)  (3.089277766753800725e-03-1.770983172859349293e-04j)  (7.230729365921931837e-04-9.682875818885244195e-05j)  (2.047170812562173342e-02+4.348046029950918857e-03j)  (-3.837804204778296098e-03+3.208198530089095661e-03j)  (-2.351136910206581311e-04+1.108337860453046091e-03j)  (-1.963611529040245511e-04+4.517087527759083864e-04j)  (-6.259113275368151201e-03+4.048683253803377589e-03j)  (1.124345565862040720e-03+7.038581603681051029e-04j)  (4.846363178359419481e-03+2.945353566828211051e-03j)  (-2.915335673218203967e-04+2.447631144391552559e-05j)  (1.863821229534695385e-03-2.497216468433726723e-03j)  (-4.635707537282739762e-04+9.129184493331074003e-05j)  (-1.793786890898051416e-03+6.874210617991417761e-04j)  (5.154338580612048085e-05+7.751108644051666100e-05j)  (2.916797054907818796e-04+1.046481009466240656e-03j)
 (-3.643416034570134531e-03+4.925726620158612026e-03j)  (1.936177831669366051e-02-4.872609670302256377e-05j)  (1.558999494282259923e-01+0.000000000000000000e+00j)  (7.801905746511811172e-03+7.473814399022070875e-04j)  (5.330626553712149249e-04-3.627781192665820859e-03j)  (-4.095414662683372065e-03+5.900779770631067733e-03j)  (-3.558447713606412849e-02+3.580557998915245149e-02j)  (-3.813764022172908778e-03+2.856008565152359964e-03j)  (9.681393938935255660e-04+6.321947864829924324e-04j)  (2.236538723830957132e-03+3.882898643582692426e-03j)  (1.436265316404763265e-02-1.159298191880390929e-03j)  (-4.028909597418063593e-03+1.019131339285972524e-03j)  (-1.134888806009227155e-04-6.250764789039988853e-05j)  (-1.670121232709467253e-03-2.042639849303598922e-04j)  (-2.796188210890393055e-03+4.022174812684915779e-03j)  (5.750268095157710056e-04-1.166741655114034203e-03j)  (1.237010342520956374e-01+1.172958953323325997e-02j)  (4.051785690644123944e-03+1.259179409388743853e-03j)  (1.284640360106885024e-02-1.154830192217104479e-02j)  (1.970063354199365693e-02+2.416495963623816867e-03j)  (-2.936736918783602879e-02+2.739192828764373117e-02j)  (-4.181568860204978519e-03+1.972688617358749844e-03j)  (-1.664740648444354692e-03+7.368073948033654341e-03j)  (-4.881151690277206294e-03+3.887888891550922432e-03j)  (1.354480364544360244e-02+4.913847900501847402e-03j)  (5.251847996173517399e-03+9.534529466695895392e-05j)  (-6.715368033903402860e-04-1.922232571029540774e-03j)  (6.319628616242872364e-04-1.819014954777910687e-03j)  (-4.106048852722878582e-03+1.815663308318336703e-03j)  (-1.714897892372071802e-03+1.866442113180981788e-03j)  (3.455519952272946582e-04+3.122485478730093258e-04j)  (6.101144938050237065e-04+5.335773824685421116e-04j)
 (6.346868448546121554e-03+2.424783498516092789e-03j)  (4.110323608471413807e-03+2.393936636632846421e-03j)  (7.801905746511811172e-03-7.473814399022070875e-04j)  (3.583658995441315470e-02+0.000000000000000000e+00j)  (-4.296629567100639611e-03+9.580784583780941732e-04j)  (-2.746635653905536256e-04-1.037923075767304163e-03j)  (2.307600350671044215e-03-1.395074180969479690e-03j)  (-5.707033079144116852e-03+5.098776445982665904e-03j)  (4.674324840139845380e-04+6.485443757912384352e-04j)  (5.758806650930684240e-05+1.033435541567973709e-03j)  (2.693946693086408145e-05-3.664623329766705578e-04j)  (2.134286675103052450e-03+1.011971689730381497e-03j)  (-1.930851780231190721e-04-2.049129518595707025e-04j)  (5.690040697009426924e-05-9.436796492721529167e-05j)  (4.842127708331364481e-04-4.922668479435158510e-04j)  (-8.842618351831412968e-04+3.109082248972680029e-04j)  (4.667281426069650602e-03+6.839569638941349686e-04j)  (1.792504272322615472e-02+4.315822225720621422e-03j)  (4.403990156604394371e-03+3.314917222655796485e-04j)  (1.777091588344193850e-03+5.061047236106233031e-04j)  (2.589673337160518056e-03-4.677337092795385252e-03j)  (-1.832866836591325564e-03+1.559735964979640059e-03j)  (2.201047787698678666e-03-7.684862774176195576e-04j)  (-1.003237967264219380e-03-4.432972693404858356e-04j)  (8.914734809772008241e-04+2.950056705778795595e-04j)  (1.731383491724537574e-03+2.397588780830240286e-03j)  (1.338973071543030861e-04-6.573995415471286998e-05j)  (1.856656632105163770e-04-6.478487430663368903e-04j)  (1.274457496122072243e-04-4.533879687725330342e-04j)  (-2.841216323261259888e-05-6.740994128202645701e-04j)  (-7.492233229492470219e-07+6.589736063088252026e-05j)  (-1.014322103243446517e-04-1.566122786720300158e-04j)
 (-1.405763244895153093e-02-1.304323200458763765e-02j)  (-2.314624943553613215e-03-6.326665645060699714e-04j)  (5.330626553712149249e-04+3.627781192665820859e-03j)  (-4.296629567100639611e-03-9.580784583780941732e-04j)  (2.758860812813605096e-02+0.000000000000000000e+00j)  (1.904137284764121545e-03+6.179832905845930721e-04j)  (-1.698153140965898231e-03-1.394239722122611949e-03j)  (1.419539123874869607e-05-4.088084224453124348e-04j)  (-5.979183004340663817e-05-8.722820290607373721e-04j)  (-2.074506514591826611e-04+1.871964424255440778e-04j)  (8.648664637646565024e-04+7.465554573322907275e-04j)  (-8.524174289365282851e-04-6.099749509907793953e-04j)  (9.886455972695673729e-04+8.866451246494234115e-04j)  (6.522843835172814544e-05-2.088826626484718710e-04j)  (-1.503591994132321037e-03+5.326827224159770080e-04j)  (7.682380751692385358e-04+1.400639014020564079e-04j)  (5.990164004983184950e-03-9.712152655508023667e-04j)  (-2.880515170576253801e-03-2.560676059027054523e-03j)  (6.881391827680099745e-04+5.816734387607594946e-04j)  (7.277316296345982729e-05+3.525693037275584086e-04j)  (-3.415887044681607636e-03+8.691570190041901511e-03j)  (-5.840031925690586118e-04-4.466829370958283474e-04j)  (-1.055385820718445292e-03+6.378217290719849714e-04j)  (9.647226983001514237e-04+1.802521790354508473e-04j)  (7.828326113374449295e-05-9.961359814309332563e-04j)  (-5.571888184681606697e-05+5.127572223993194977e-05j)  (-5.636861947841101568e-04+1.450540044677812177e-04j)  (2.912711066055740424e-04-3.738034631634623751e-05j)  (1.154323528084814877e-03+1.184894768197524394e-03j)  (-6.930178654107793700e-04-9.809694876976856410e-05j)  (2.813437651624162085e-04-8.519841845548428369e-04j)  (-1.394119216902872541e-04+3.812696561295018027e-04j)
 (4.469505589390576844e-04+3.167687292429895163e-03j)  (-9.082184192492070984e-03-9.062021205360485526e-03j)  (-4.095414662683372065e-03-5.900779770631067733e-03j)  (-2.746635653905536256e-04+1.037923075767304163e-03j)  (1.904137284764121545e-03-6.179832905845930721e-04j)  (1.885659503320376990e-02+0.000000000000000000e+00j)  (1.005391958370107676e-02+9.499643045309302857e-04j)  (2.036169254461607601e-03-9.192169515176251519e-04j)  (-2.385366505987709777e-04-1.571250561075097083e-04j)  (9.450075932666280850e-04-5.968298134380907579e-04j)  (-2.253530089752873056e-04-9.683696367710570643e-04j)  (9.148465831941915904e-04+1.965812347890344078e-03j)  (1.440159656144863966e-04-2.997556468630101700e-04j)  (1.010260224209463299e-05+1.468096967545429957e-03j)  (1.407441644878574746e-03+9.377099169092630916e-06j)  (-2.425664691873997015e-03-5.160161555724284213e-04j)  (-4.197048436241021703e-03-6.758424802355200364e-03j)  (-5.640865768654226104e-04+1.450026754635264960e-03j)  (5.697436293453797887e-04+1.225531233860056727e-03j)  (-4.280952084675871544e-03-6.678882045152592303e-03j)  (1.050714899535555406e-02+1.875568614676899641e-03j)  (1.551144612647610554e-03+8.505373441781603153e-05j)  (2.181153560067234255e-03+1.041652126016901891e-03j)  (9.670169548492294279e-03+2.098184591045817657e-03j)  (-3.400718626389939866e-04-5.552331530572806369e-04j)  (-3.236650926993999669e-04-2.117961998804339385e-03j)  (1.237386961240126816e-04+2.428922933598150690e-04j)  (-1.326412588217220929e-03+1.960980479279090291e-05j)  (4.185234236982329293e-04+4.354617685102512019e-04j)  (2.622830634888705017e-03+1.534612600163715902e-03j)  (-3.653973410594597116e-05+1.156862197316322390e-04j)  (9.819704386160969800e-04-1.382087800039732105e-03j)
 (3.015738585339329536e-03+2.420327457121312052e-03j)  (-3.009982955823943020e-03-4.850661504520649252e-03j)  (-3.558447713606412849e-02-3.580557998915245149e-02j)  (2.307600350671044215e-03+1.395074180969479690e-03j)  (-1.698153140965898231e-03+1.394239722122611949e-03j)  (1.005391958370107676e-02-9.499643045309302857e-04j)  (7.103692505441108751e-02+0.000000000000000000e+00j)  (7.460435265678985392e-03-1.741003348730221106e-04j)  (-1.419574431190044985e-04-3.826902933376792170e-04j)  (7.696997972191955972e-04-1.423706803313237170e-03j)  (-3.486705040339749869e-03-3.014924862555448497e-03j)  (1.777194915119486868e-03+1.390392814286047721e-03j)  (3.304789502906905281e-04+3.879871250391524369e-04j)  (1.031621222812543299e-03+1.926704087011606691e-03j)  (6.369413298879607679e-03-8.270586550792141623e-04j)  (-1.546069789935935850e-03+4.072460279958073836e-04j)  (-2.804903015223586538e-02-3.195496505064142345e-02j)  (2.691516894087642164e-03+4.249951332800303017e-03j)  (-4.396897114702553316e-03-4.736486085658987537e-04j)  (-5.322066434277611564e-03-5.990789280834176930e-03j)  (5.697776809009447163e-02+3.983819321031627052e-03j)  (5.852292398980957905e-03+2.034056256755512916e-03j)  (8.335228289005628538e-03-5.049988738677077017e-03j)  (8.236202207797003322e-03+1.115585476420297411e-03j)  (-2.526347619435203619e-03-4.191024889641883390e-03j)  (-6.296581395518027931e-04-9.285679968136020812e-04j)  (-2.257072834523136896e-04+8.137667375741152289e-04j)  (-8.508241321339669871e-04+1.727131007951140202e-05j)  (6.343093496623194993e-03+2.310370953618242490e-03j)  (2.957875614700117197e-03+3.906006087726447695e-04j)  (-9.217217589272911759e-05-9.242506421485182201e-04j)  (4.222525861137463180e-04-9.983320755671094230e-04j)
 (3.121783365951899579e-04+7.927687110764965227e-04j)  (-3.527056222614505698e-04-1.285520109364880932e-03j)  (-3.813764022172908778e-03-2.856008565152359964e-03j)  (-5.707033079144116852e-03-5.098776445982665904e-03j)  (1.419539123874869607e-05+4.088084224453124348e-04j)  (2.036169254461607601e-03+9.192169515176251519e-04j)  (7.460435265678985392e-03+1.741003348730221106e-04j)  (1.471413876041054863e-02+0.000000000000000000e+00j)  (-5.405165048653218034e-05-2.215781291074300676e-04j)  (4.785038803496833117e-04-3.573503530137277185e-04j)  (-4.687810130690960270e-04+1.027991409147502625e-04j)  (3.453245580153702825e-04-3.377214469600151291e-05j)  (1.452686798861885459e-04+2.545780773014169368e-04j)  (4.346250577353583713e-06+8.232885929547744015e-04j)  (3.720054027111685166e-04-1.669238550075159331e-04j)  (2.064933331704815224e-04+4.296087000698348905e-04j)  (-4.490009876250203140e-03-2.613327701630811534e-03j)  (-1.891251920720415534e-03-9.807739598506962087e-04j)  (-1.438899198163095736e-03-1.737120345766881907e-03j)  (-9.808307044160005997e-04-1.535390857271354791e-03j)  (6.619568382652936400e-03-1.300303990292524898e-03j)  (6.551923140074153093e-03+1.139481228396386570e-03j)  (3.673475536818350887e-03+6.323287914899166111e-04j)  (1.807920562919635137e-03+6.957354738197423991e-05j)  (-6.110950241060219505e-04-4.063095765075255719e-04j)  (1.663905601174022321e-04-8.502949426400120822e-04j)  (-1.055696025163676004e-04+3.624035827464605359e-05j)  (-4.452070555189950357e-04+7.223778227180526867e-05j)  (9.019357463435823986e-04+1.199479847007985437e-04j)  (1.138722441017693066e-03+1.142257767624000209e-03j)  (-2.605233826731099959e-05-1.012307082099403905e-04j)  (2.630986705018125132e-04-6.010257102822708650e-04j)
 (2.104316193953910397e-03-1.530336631817533384e-03j)  (4.122450198300532838e-04+2.828292466789481137e-04j)  (9.681393938935255660e-04-6.321947864829924324e-04j)  (4.674324840139845380e-04-6.485443757912384352e-04j)  (-5.979183004340663817e-05+8.722820290607373721e-04j)  (-2.385366505987709777e-04+1.571250561075097083e-04j)  (-1.419574431190044985e-04+3.826902933376792170e-04j)  (-5.405165048653218034e-05+2.215781291074300676e-04j)  (1.161991709891416549e-02+0.000000000000000000e+00j)  (4.825616946453741029e-04-4.509206312443183717e-05j)  (2.955274314406565483e-04+1.249170610990677941e-03j)  (1.895861906358832158e-04+7.303490149296646382e-06j)  (-2.397750691566859042e-03+2.406718219188146331e-03j)  (-8.399448537570446821e-05-2.311622263753315460e-04j)  (-3.034533169099648737e-04-3.710807718328816562e-04j)  (-8.052975602230864113e-05-2.411182369172115616e-04j)  (1.014747962208013523e-04+9.050818358162562296e-04j)  (-4.067215372701129183e-04-5.412044043065614195e-04j)  (-5.474509219599777614e-04-2.687913672054200159e-03j)  (4.045501654572993992e-05-4.015253595245177028e-04j)  (-2.768272763506922731e-04-1.299634487431748100e-04j)  (2.278541292738914411e-04-4.827379536621015279e-05j)  (7.887876762533141926e-04+6.106761878171341248e-04j)  (-9.213282091508615728e-05+5.688167180010292610e-05j)  (7.398720314632296251e-04-9.173255737020876571e-05j)  (3.336437541370761411e-04-3.623477280914175658e-04j)  (-1.576687223851803640e-03-5.735807555226980813e-04j)  (-3.148025536310762444e-04-1.629234373877257950e-05j)  (-2.003616686900368564e-04-5.077120456334479823e-05j)  (1.232231107020523655e-04+1.264238338740412883e-04j)  (6.846590278293936344e-04-3.652026622500328251e-04j)  (2.786276851669897007e-04-2.305173917931538168e-04j)
 (4.647720301676023179e-05+2.089401586610588942e-03j)  (1.108303863632941356e-04-2.644285282669519861e-03j)  (2.236538723830957132e-03-3.882898643582692426e-03j)  (5.758806650930684240e-05-1.033435541567973709e-03j)  (-2.074506514591826611e-04-1.871964424255440778e-04j)  (9.450075932666280850e-04+5.968298134380907579e-04j)  (7.696997972191955972e-04+1.423706803313237170e-03j)  (4.785038803496833117e-04+3.573503530137277185e-04j)  (4.825616946453741029e-04+4.509206312443183717e-05j)  (1.051668446578023219e-02+0.000000000000000000e+00j)  (5.087812313246273472e-04-6.918592569993957950e-04j)  (4.608402940967200800e-04+2.459501887423576685e-03j)  (-3.608063651456953382e-04+3.979651425513833381e-05j)  (-2.494842227262248236e-03+2.556249419728782134e-03j)  (2.242504983440524961e-04+3.695968077177863489e-04j)  (-6.953959328514110454e-04-4.850084642255053560e-04j)  (-2.280368804503890925e-04-4.225414754779683452e-03j)  (-4.131515473708328523e-04-3.744635544677310697e-04j)  (3.021268455122218147e-04-2.028811612316118104e-03j)  (2.456807108851177183e-04-4.005069559247736652e-03j)  (1.484571605683466773e-03+8.357582556470387249e-04j)  (3.199876323462713039e-04+2.437867191878933073e-04j)  (7.356436344901492400e-04+9.918882461365375984e-04j)  (1.082789549771398128e-03+9.691746326781999245e-04j)  (8.630524693731555803e-04-6.803572552212404411e-04j)  (1.602670303596363376e-03-3.134344982091656108e-03j)  (-4.182037031741841029e-04-6.926174373473236931e-05j)  (4.690800411076990334e-04-3.825026974891309098e-04j)  (-7.590428418875144018e-06+2.899697882313210899e-04j)  (5.037630038954368783e-04+1.258992478301486969e-03j)  (3.244531259681061094e-05+4.569157650658223929e-06j)  (-3.658583485739532229e-05+1.790055260636807741e-04j)
