CMDLINE python circuit.py 1
MEM 1.910156 1564479946.0982
MEM 39.144531 1564479946.2105
MEM 52.832031 1564479946.3225
MEM 63.968750 1564479946.4350
MEM 65.515625 1564479946.5471
MEM 76.863281 1564479946.6592
MEM 86.085938 1564479946.7730
MEM 95.050781 1564479946.8816
MEM 106.875000 1564479946.9898
MEM 114.347656 1564479947.0992
MEM 136.785156 1564479947.2075
MEM 145.789062 1564479947.3208
MEM 153.019531 1564479947.4334
MEM 115.488281 1564479947.5453
MEM 124.296875 1564479947.6535
MEM 145.164062 1564479947.7616
MEM 148.925781 1564479947.8697
MEM 149.500000 1564479947.9778
MEM 588.117188 1564479948.0897
MEM 588.117188 1564479948.1980
MEM 150.167969 1564479948.3076
MEM 149.941406 1564479948.4167
