CMDLINE python circuit.py 1
MEM 1.804688 1564491600.1336
MEM 22.578125 1564491600.2410
MEM 41.656250 1564491600.3520
MEM 50.464844 1564491600.4629
MEM 58.703125 1564491600.5694
MEM 65.988281 1564491600.6765
MEM 73.871094 1564491600.7894
MEM 80.511719 1564491600.8985
MEM 95.238281 1564491601.0080
MEM 108.335938 1564491601.1171
MEM 109.359375 1564491601.2262
MEM 119.328125 1564491601.3336
MEM 136.343750 1564491601.4433
MEM 149.781250 1564491601.5532
MEM 151.464844 1564491601.6636
MEM 160.539062 1564491601.7727
MEM 166.480469 1564491601.8830
MEM 167.125000 1564491601.9911
MEM 129.546875 1564491602.0969
MEM 139.765625 1564491602.2028
MEM 159.046875 1564491602.3093
MEM 162.738281 1564491602.4203
MEM 609.140625 1564491602.5309
MEM 163.285156 1564491602.6373
MEM 162.804688 1564491602.7443
