 (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (-0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)
 (0.000+0.000j)  (0.000+0.000j)  (-0.000-0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)
 (0.000+0.000j)  (-0.000+0.000j)  (0.250+0.000j)  (-0.250+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)
 (-0.000-0.000j)  (0.000+0.000j)  (-0.250-0.000j)  (0.250+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)
 (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (-0.000+0.000j)
 (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (-0.000-0.000j)  (0.000+0.000j)
 (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (-0.000+0.000j)  (0.250+0.000j)  (-0.250+0.000j)
 (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (0.000+0.000j)  (-0.000-0.000j)  (0.000+0.000j)  (-0.250-0.000j)  (0.250+0.000j)
